,film_id,avg_rental_cost,avg_hours_rented,avg_hours_rental_allowed,category_id,language_id,hours_length,avg_replacement_cost,rating,description,special_features,actors_in_film,actor_list,total_actor_fame,total_actor_influence,num_rent
817,856,5.95,103.56,120.0,11,1,1.2167,11.99,R,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,set([u'Commentaries']),7,"14,23,58,70,93,112,167",198.0,774.0,25
818,857,4.946522,110.9565,72.0,5,1,2.4,24.99,PG-13,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",4,"86,129,140,173",116.0,438.0,23
819,858,5.923333,101.8667,120.0,5,1,2.1167,21.99,R,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,set([u'Trailers']),11,"4,54,58,80,90,105,106,119,124,191,198",337.0,1278.0,15
820,859,6.225294,88.0,72.0,2,1,1.9,20.99,PG,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",5,"8,91,107,142,176",142.0,516.0,17
821,861,7.037619,120.0526,72.0,10,1,1.85,12.99,R,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia,set([u'Commentaries']),5,"42,54,67,114,134",122.0,464.0,21
822,862,2.1775,122.0,120.0,4,1,0.8833,25.99,G,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,"set([u'Deleted Scenes', u'Behind the Scenes'])",8,"29,56,59,76,97,139,141,183",222.0,842.0,16
823,863,2.15,126.04,120.0,14,1,2.35,9.99,R,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,"set([u'Trailers', u'Behind the Scenes'])",5,"18,20,109,141,142",133.0,523.0,25
824,864,2.200526,119.9444,120.0,3,1,1.5333,21.99,NC-17,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,"set([u'Behind the Scenes', u'Commentaries'])",7,"69,89,105,117,147,167,182",193.0,748.0,19
825,865,7.115,115.875,72.0,2,1,2.25,19.99,PG-13,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,set([u'Behind the Scenes']),5,"5,9,42,72,112",132.0,499.0,24
826,866,1.615,129.0,144.0,8,1,0.8,28.99,NC-17,A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California,"set([u'Behind the Scenes', u'Commentaries'])",3,"76,106,114",91.0,322.0,8
827,867,6.682308,144.7692,120.0,8,1,0.9667,10.99,PG,A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",3,"42,166,184",78.0,295.0,13
828,868,1.79,90.4,120.0,16,1,1.9,27.99,PG,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,"set([u'Behind the Scenes', u'Commentaries'])",7,"40,56,90,119,133,170,181",215.0,818.0,10
829,869,4.456667,121.1379,96.0,1,1,0.7833,22.99,PG,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,set([u'Trailers']),8,"40,70,85,112,130,158,180,195",222.0,895.0,30
830,870,2.656667,118.5769,96.0,11,1,2.05,12.99,PG-13,A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention,"set([u'Trailers', u'Commentaries'])",6,"67,75,76,82,87,181",169.0,635.0,27
831,871,6.211667,157.8824,144.0,5,1,2.9333,19.99,PG,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,"set([u'Deleted Scenes', u'Behind the Scenes'])",5,"12,25,66,146,198",156.0,565.0,18
832,872,5.456667,117.8667,72.0,16,1,3.0833,27.99,R,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon,set([u'Deleted Scenes']),6,"74,100,143,171,176,194",162.0,630.0,15
833,873,3.403793,125.5357,72.0,3,1,1.8,13.99,G,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",5,"9,17,27,83,150",157.0,566.0,29
834,875,1.36931,111.8966,144.0,15,1,2.8833,9.99,PG,A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",5,"36,44,85,131,142",146.0,536.0,29
835,876,5.115,108.75,72.0,11,1,1.5167,11.99,PG-13,A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert,set([u'Trailers']),3,"38,42,159",78.0,284.0,8
836,877,2.048824,109.2353,96.0,12,1,1.0667,23.99,PG-13,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,"set([u'Deleted Scenes', u'Commentaries'])",6,"19,69,82,100,125,170",156.0,630.0,17
837,878,7.519412,120.1176,72.0,16,1,1.2333,25.99,G,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",5,"33,44,52,86,143",138.0,515.0,17
838,879,8.582593,155.5185,72.0,12,1,2.4667,20.99,PG,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat,set([u'Commentaries']),7,"28,52,107,138,158,174,200",202.0,770.0,27
839,880,3.67,113.96,144.0,2,1,2.5333,9.99,PG-13,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",11,"12,17,27,31,78,90,150,151,158,161,185",330.0,1256.0,25
840,881,5.906667,108.5,120.0,11,1,1.1833,13.99,PG,A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia,"set([u'Deleted Scenes', u'Commentaries'])",5,"33,88,106,131,163",125.0,496.0,12
841,882,1.605385,75.6154,96.0,7,1,1.65,24.99,PG-13,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,"set([u'Trailers', u'Commentaries'])",5,"124,133,167,185,189",136.0,517.0,13
842,883,5.49,79.3333,144.0,3,1,0.8833,17.99,PG,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,"set([u'Behind the Scenes', u'Commentaries'])",3,"18,44,160",72.0,267.0,6
843,884,6.656667,147.6667,120.0,12,1,1.4667,11.99,R,A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",2,"121,164",51.0,195.0,6
844,885,0.99,72.0,168.0,11,1,2.9833,22.99,NC-17,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,set([u'Trailers']),6,"26,109,121,138,155,195",162.0,643.0,6
845,886,2.807273,136.3,120.0,2,1,3.0667,9.99,PG-13,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,"set([u'Deleted Scenes', u'Behind the Scenes'])",6,"15,16,168,170,198,199",165.0,640.0,11
846,887,6.200526,125.3158,120.0,2,1,2.25,28.99,PG-13,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,"set([u'Deleted Scenes', u'Behind the Scenes'])",7,"21,40,84,108,115,117,150",216.0,813.0,19
847,888,6.717273,131.8182,120.0,6,1,0.8833,9.99,PG-13,A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India,set([u'Behind the Scenes']),2,"11,80",53.0,220.0,11
848,889,7.353636,122.7273,72.0,3,1,1.85,28.99,R,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,set([u'Deleted Scenes']),6,"9,27,46,92,150,168",181.0,656.0,11
849,890,2.336154,125.4615,120.0,15,1,2.8667,14.99,R,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon,"set([u'Trailers', u'Behind the Scenes'])",5,"14,42,113,155,175",142.0,540.0,26
850,891,3.99,138.8387,72.0,4,1,1.15,13.99,G,A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat,set([u'Commentaries']),4,"51,57,152,163",99.0,375.0,31
851,892,6.72913,111.7619,72.0,2,1,1.7333,18.99,R,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,"set([u'Trailers', u'Deleted Scenes', u'Commentaries', u'Behind the Scenes'])",12,"6,56,104,108,123,139,150,151,168,171,181,198",376.0,1409.0,23
852,893,6.955517,133.5357,96.0,14,1,1.5167,11.99,PG,A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China,set([u'Behind the Scenes']),7,"21,56,63,82,86,105,145",194.0,745.0,29
853,894,1.418571,104.8571,144.0,16,1,1.1333,23.99,PG,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank,set([u'Behind the Scenes']),9,"41,106,108,111,120,133,144,158,169",287.0,1064.0,14
854,895,4.43,100.24,72.0,4,1,2.3667,21.99,R,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,set([u'Commentaries']),6,"8,45,51,85,103,151",164.0,617.0,25
855,896,2.656667,101.1333,72.0,3,1,2.6167,10.99,PG,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",5,"11,44,134,158,189",136.0,505.0,15
856,897,7.36,117.5385,72.0,7,1,2.9833,27.99,G,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan,"set([u'Trailers', u'Commentaries'])",5,"13,50,132,134,169",140.0,508.0,27
857,898,6.444545,118.8636,96.0,15,1,2.5333,18.99,PG-13,A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia,set([u'Deleted Scenes']),3,"120,152,171",78.0,308.0,22
858,899,1.171818,95.9091,168.0,4,1,2.4,14.99,NC-17,A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention,"set([u'Behind the Scenes', u'Commentaries'])",4,"128,132,149,189",107.0,396.0,11
859,900,3.561429,100.7143,144.0,9,1,2.2667,17.99,R,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft,set([u'Behind the Scenes']),4,"7,37,45,119",129.0,491.0,14
860,901,3.297692,123.9231,72.0,2,1,2.3667,29.99,G,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",3,"7,45,90",95.0,349.0,26
861,902,5.91,130.25,144.0,15,1,2.8333,22.99,PG,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",3,"6,44,74",78.0,286.0,25
862,903,4.99,81.2,120.0,16,1,2.3167,13.99,G,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat,"set([u'Trailers', u'Commentaries'])",4,"9,95,103,171",114.0,416.0,5
863,904,6.24,80.0,72.0,11,1,1.1833,26.99,R,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,"set([u'Trailers', u'Deleted Scenes'])",4,"26,27,104,132",119.0,422.0,4
864,905,5.353636,125.4545,168.0,5,1,2.2,10.99,PG-13,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan,set([u'Trailers']),4,"86,107,135,149",120.0,427.0,11
865,906,2.39,121.2,96.0,5,1,2.85,27.99,PG,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,set([u'Deleted Scenes']),6,"26,105,142,143,187,196",192.0,683.0,20
866,907,2.256667,110.4,96.0,7,1,2.8,10.99,PG-13,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention,set([u'Trailers']),3,"42,159,181",92.0,311.0,15
867,908,7.9275,132.5625,72.0,9,1,1.8333,11.99,G,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,"set([u'Behind the Scenes', u'Commentaries'])",7,"14,28,88,125,164,175,196",195.0,740.0,16
868,910,1.847143,81.2857,72.0,7,1,1.45,19.99,PG,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,"set([u'Trailers', u'Deleted Scenes', u'Behind the Scenes'])",5,"7,81,105,129,177",157.0,591.0,7
869,911,5.204286,100.0357,168.0,1,1,1.0667,14.99,PG-13,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park,"set([u'Deleted Scenes', u'Commentaries'])",4,"82,120,127,181",130.0,460.0,28
870,912,4.305263,84.5,72.0,14,1,0.8667,9.99,PG,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,"set([u'Deleted Scenes', u'Commentaries'])",8,"22,41,76,98,103,110,128,200",214.0,806.0,19
871,913,3.347143,120.4286,72.0,13,1,1.9167,20.99,R,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,"set([u'Deleted Scenes', u'Behind the Scenes'])",5,"47,54,114,149,157",137.0,545.0,14
872,914,3.468696,120.8182,144.0,16,1,1.0167,13.99,PG,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",8,"10,25,35,69,142,183,187,191",192.0,771.0,23
873,915,5.294348,112.5652,168.0,1,1,1.5333,9.99,G,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,"set([u'Trailers', u'Commentaries'])",6,"36,52,66,67,105,134",165.0,611.0,23
874,916,5.061429,106.0,72.0,2,1,1.3333,10.99,G,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,"set([u'Behind the Scenes', u'Commentaries'])",3,"79,93,197",86.0,321.0,14
875,917,5.913077,142.5833,72.0,15,1,2.5333,24.99,R,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",3,"18,43,137",75.0,305.0,13
876,918,6.080909,98.0,96.0,3,1,2.5333,23.99,PG,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",3,"50,57,71",80.0,311.0,11
877,919,8.656667,155.6667,72.0,10,1,1.3667,17.99,G,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",6,"14,100,111,153,185,196",167.0,640.0,12
878,920,3.942381,134.1429,72.0,13,1,1.0333,16.99,G,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,"set([u'Deleted Scenes', u'Behind the Scenes'])",8,"21,39,45,75,108,129,161,185",237.0,899.0,21
879,921,3.275714,146.3571,168.0,12,1,2.8667,29.99,PG-13,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",7,"64,113,131,149,161,173,181",211.0,787.0,14
880,922,5.46619,111.6667,168.0,11,1,1.7833,22.99,PG-13,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park,set([u'Commentaries']),3,"42,48,146",86.0,294.0,21
881,923,3.365,129.375,168.0,7,1,1.3,12.99,R,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,"set([u'Deleted Scenes', u'Commentaries'])",8,"47,86,95,138,140,145,167,187",225.0,858.0,8
882,924,1.434444,129.3889,168.0,14,1,2.15,15.99,PG,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",7,"4,15,47,50,161,179,198",207.0,816.0,18
883,925,3.284118,121.0588,72.0,6,1,2.7333,27.99,R,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,"set([u'Trailers', u'Deleted Scenes'])",6,"37,45,64,90,170,188",184.0,713.0,17
884,926,4.49,132.25,120.0,6,1,2.0,11.99,NC-17,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,"set([u'Trailers', u'Deleted Scenes'])",5,"9,48,104,117,123",147.0,513.0,8
885,927,3.8025,123.75,144.0,1,1,2.9,16.99,NC-17,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,"set([u'Trailers', u'Behind the Scenes'])",5,"49,134,152,161,168",135.0,482.0,16
886,928,3.24,84.8333,120.0,3,1,1.4,16.99,PG,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,set([u'Commentaries']),7,"11,29,32,60,66,101,173",203.0,753.0,12
887,929,5.451538,83.6154,120.0,9,1,2.1333,21.99,PG-13,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",5,"10,34,86,88,92",128.0,483.0,13
888,930,4.609048,114.5238,96.0,14,1,2.4167,23.99,R,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,set([u'Commentaries']),6,"10,55,97,130,132,178",141.0,588.0,21
889,931,1.406667,136.8333,168.0,16,1,0.8,9.99,PG-13,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,"set([u'Trailers', u'Behind the Scenes'])",2,"36,179",58.0,232.0,12
890,932,3.923333,130.2,72.0,5,1,1.2167,21.99,G,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,"set([u'Deleted Scenes', u'Commentaries'])",4,"42,63,83,101",112.0,420.0,15
891,933,6.656667,116.25,96.0,13,1,2.1,11.99,NC-17,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,"set([u'Trailers', u'Commentaries'])",5,"40,97,133,136,173",145.0,586.0,12
892,934,5.878889,133.1111,168.0,10,1,2.0333,20.99,NC-17,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,"set([u'Deleted Scenes', u'Behind the Scenes'])",2,"106,140",67.0,238.0,9
893,935,2.134286,146.6667,120.0,13,1,2.3667,17.99,R,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,"set([u'Trailers', u'Deleted Scenes', u'Commentaries'])",2,"23,76",68.0,230.0,7
894,936,4.878889,108.6471,72.0,12,1,2.05,21.99,NC-17,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,"set([u'Trailers', u'Behind the Scenes', u'Commentaries'])",5,"8,56,73,101,134",129.0,488.0,18
895,937,3.0525,96.8,168.0,13,1,1.4167,14.99,NC-17,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,"set([u'Deleted Scenes', u'Commentaries'])",3,"44,53,193",83.0,303.0,16
896,938,6.836154,108.6154,72.0,5,1,2.8833,14.99,R,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,set([u'Behind the Scenes']),9,"11,40,65,72,77,118,129,153,194",235.0,936.0,26
897,939,4.74,116.0,96.0,5,1,1.5,17.99,R,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,"set([u'Behind the Scenes', u'Commentaries'])",4,"1,116,119,196",105.0,410.0,8
898,940,1.434444,97.5556,144.0,15,1,1.0667,19.99,PG-13,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,"set([u'Trailers', u'Behind the Scenes'])",5,"51,88,182,189,194",115.0,460.0,9
899,941,6.162414,105.1724,96.0,10,1,2.4167,10.99,NC-17,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,"set([u'Deleted Scenes', u'Behind the Scenes', u'Commentaries'])",5,"80,91,101,155,183",131.0,509.0,29
900,942,1.523333,114.6667,168.0,7,1,2.9,27.99,PG-13,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia,"set([u'Deleted Scenes', u'Behind the Scenes'])",2,"41,103",59.0,199.0,15
901,944,5.519412,118.8235,144.0,7,1,2.9833,29.99,PG-13,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,"set([u'Trailers', u'Behind the Scenes'])",8,"18,29,44,47,63,100,128,166",200.0,799.0,17
902,945,1.783103,104.6786,120.0,6,1,2.7333,22.99,R,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,set([u'Deleted Scenes']),8,"12,30,63,67,96,104,146,200",199.0,788.0,29
903,946,8.418571,148.7857,72.0,8,1,2.4,14.99,NC-17,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,"set([u'Deleted Scenes', u'Commentaries'])",3,"59,73,176",82.0,304.0,14
